trip_id,date,mean_wind,inches_precip,trip_duration_minutes,trip_revenue,is_weekday,temp_min,temp_max
20888,2020-03-02,4.5,0.0,23.76,29,True,32.7,54.3
20889,2020-03-02,4.5,0.0,23.58,29,True,32.7,54.3
20890,2020-03-02,4.5,0.0,22.29,28,True,32.7,54.3
20891,2020-03-02,4.5,0.0,22.35,28,True,32.7,54.3
20892,2020-03-02,4.5,0.0,22.21,28,True,32.7,54.3
20893,2020-03-02,4.5,0.0,22.15,28,True,32.7,54.3
20894,2020-03-02,4.5,0.0,22.19,28,True,32.7,54.3
20895,2020-03-02,4.5,0.0,21.41,27,True,32.7,54.3
20896,2020-03-02,4.5,0.0,20.56,26,True,32.7,54.3
20897,2020-03-02,4.5,0.0,22.43,28,True,32.7,54.3
20898,2020-03-02,4.5,0.0,23.08,29,True,32.7,54.3
20899,2020-03-02,4.5,0.0,22.48,28,True,32.7,54.3
20900,2020-03-02,4.5,0.0,19.22,25,True,32.7,54.3
20901,2020-03-02,4.5,0.0,22.54,28,True,32.7,54.3
20902,2020-03-02,4.5,0.0,22.06,28,True,32.7,54.3
20903,2020-03-02,4.5,0.0,21.4,27,True,32.7,54.3
20904,2020-03-02,4.5,0.0,22.76,28,True,32.7,54.3
20905,2020-03-02,4.5,0.0,22.08,28,True,32.7,54.3
20906,2020-03-02,4.5,0.0,23.17,29,True,32.7,54.3
20907,2020-03-02,4.5,0.0,23.24,29,True,32.7,54.3
20908,2020-03-02,4.5,0.0,22.15,28,True,32.7,54.3
20909,2020-03-02,4.5,0.0,23.14,29,True,32.7,54.3
20910,2020-03-02,4.5,0.0,21.26,27,True,32.7,54.3
20911,2020-03-02,4.5,0.0,20.77,26,True,32.7,54.3
20912,2020-03-02,4.5,0.0,23.48,29,True,32.7,54.3
20913,2020-03-02,4.5,0.0,22.46,28,True,32.7,54.3
20914,2020-03-02,4.5,0.0,22.77,28,True,32.7,54.3
20915,2020-03-02,4.5,0.0,22.22,28,True,32.7,54.3
20916,2020-03-02,4.5,0.0,21.44,27,True,32.7,54.3
20917,2020-03-02,4.5,0.0,22.2,28,True,32.7,54.3
20918,2020-03-02,4.5,0.0,23.36,29,True,32.7,54.3
20919,2020-03-02,4.5,0.0,24.27,30,True,32.7,54.3
20920,2020-03-02,4.5,0.0,21.92,27,True,32.7,54.3
20921,2020-03-02,4.5,0.0,22.74,28,True,32.7,54.3
20922,2020-03-02,4.5,0.0,24.01,30,True,32.7,54.3
20923,2020-03-02,4.5,0.0,23.57,29,True,32.7,54.3
20924,2020-03-02,4.5,0.0,21.07,27,True,32.7,54.3
20925,2020-03-02,4.5,0.0,24.07,30,True,32.7,54.3
20926,2020-03-02,4.5,0.0,23.09,29,True,32.7,54.3
20927,2020-03-02,4.5,0.0,20.6,26,True,32.7,54.3
20928,2020-03-02,4.5,0.0,23.61,29,True,32.7,54.3
20929,2020-03-02,4.5,0.0,23.59,29,True,32.7,54.3
20930,2020-03-02,4.5,0.0,22.28,28,True,32.7,54.3
20931,2020-03-02,4.5,0.0,22.42,28,True,32.7,54.3
20932,2020-03-02,4.5,0.0,22.23,28,True,32.7,54.3
20933,2020-03-02,4.5,0.0,22.72,28,True,32.7,54.3
20934,2020-03-02,4.5,0.0,21.64,27,True,32.7,54.3
20935,2020-03-02,4.5,0.0,23.0,28,True,32.7,54.3
20936,2020-03-02,4.5,0.0,23.33,29,True,32.7,54.3
20937,2020-03-02,4.5,0.0,21.17,27,True,32.7,54.3
20938,2020-03-02,4.5,0.0,21.28,27,True,32.7,54.3
20939,2020-03-02,4.5,0.0,22.02,28,True,32.7,54.3
20940,2020-03-02,4.5,0.0,20.75,26,True,32.7,54.3
20941,2020-03-02,4.5,0.0,22.19,28,True,32.7,54.3
20942,2020-03-02,4.5,0.0,20.51,26,True,32.7,54.3
20943,2020-03-02,4.5,0.0,20.48,26,True,32.7,54.3
20944,2020-03-02,4.5,0.0,23.22,29,True,32.7,54.3
20945,2020-03-02,4.5,0.0,20.52,26,True,32.7,54.3
20946,2020-03-02,4.5,0.0,22.85,28,True,32.7,54.3
20947,2020-03-02,4.5,0.0,23.0,28,True,32.7,54.3
20948,2020-03-02,4.5,0.0,22.21,28,True,32.7,54.3
20949,2020-03-02,4.5,0.0,21.33,27,True,32.7,54.3
20950,2020-03-02,4.5,0.0,24.49,30,True,32.7,54.3
20951,2020-03-02,4.5,0.0,21.43,27,True,32.7,54.3
20952,2020-03-02,4.5,0.0,22.46,28,True,32.7,54.3
20953,2020-03-02,4.5,0.0,22.97,28,True,32.7,54.3
20954,2020-03-02,4.5,0.0,23.54,29,True,32.7,54.3
20955,2020-03-02,4.5,0.0,20.76,26,True,32.7,54.3
20956,2020-03-02,4.5,0.0,24.31,30,True,32.7,54.3
20957,2020-03-02,4.5,0.0,23.21,29,True,32.7,54.3
20958,2020-03-02,4.5,0.0,22.1,28,True,32.7,54.3
20959,2020-03-02,4.5,0.0,22.66,28,True,32.7,54.3
20960,2020-03-02,4.5,0.0,22.63,28,True,32.7,54.3
20961,2020-03-02,4.5,0.0,21.77,27,True,32.7,54.3
20962,2020-03-02,4.5,0.0,21.62,27,True,32.7,54.3
20963,2020-03-02,4.5,0.0,22.57,28,True,32.7,54.3
20964,2020-03-02,4.5,0.0,21.25,27,True,32.7,54.3
20965,2020-03-02,4.5,0.0,21.72,27,True,32.7,54.3
20966,2020-03-02,4.5,0.0,22.71,28,True,32.7,54.3
20967,2020-03-02,4.5,0.0,23.24,29,True,32.7,54.3
20968,2020-03-02,4.5,0.0,23.28,29,True,32.7,54.3
20969,2020-03-02,4.5,0.0,22.3,28,True,32.7,54.3
20970,2020-03-02,4.5,0.0,21.6,27,True,32.7,54.3
20971,2020-03-02,4.5,0.0,21.14,27,True,32.7,54.3
20972,2020-03-02,4.5,0.0,24.05,30,True,32.7,54.3
20973,2020-03-02,4.5,0.0,22.94,28,True,32.7,54.3
20974,2020-03-02,4.5,0.0,23.01,29,True,32.7,54.3
20975,2020-03-02,4.5,0.0,23.13,29,True,32.7,54.3
20976,2020-03-02,4.5,0.0,21.55,27,True,32.7,54.3
20977,2020-03-02,4.5,0.0,22.06,28,True,32.7,54.3
20978,2020-03-02,4.5,0.0,23.49,29,True,32.7,54.3
20979,2020-03-02,4.5,0.0,21.89,27,True,32.7,54.3
20980,2020-03-02,4.5,0.0,21.62,27,True,32.7,54.3
20981,2020-03-02,4.5,0.0,22.2,28,True,32.7,54.3
20982,2020-03-02,4.5,0.0,22.58,28,True,32.7,54.3
20983,2020-03-02,4.5,0.0,21.95,27,True,32.7,54.3
20984,2020-03-02,4.5,0.0,21.35,27,True,32.7,54.3
20985,2020-03-02,4.5,0.0,21.32,27,True,32.7,54.3
20986,2020-03-02,4.5,0.0,23.13,29,True,32.7,54.3
20987,2020-03-02,4.5,0.0,22.11,28,True,32.7,54.3
20988,2020-03-02,4.5,0.0,22.07,28,True,32.7,54.3
20989,2020-03-02,4.5,0.0,22.16,28,True,32.7,54.3
20990,2020-03-02,4.5,0.0,20.85,26,True,32.7,54.3
20991,2020-03-02,4.5,0.0,21.07,27,True,32.7,54.3
20992,2020-03-02,4.5,0.0,21.48,27,True,32.7,54.3
20993,2020-03-02,4.5,0.0,22.63,28,True,32.7,54.3
20994,2020-03-02,4.5,0.0,22.25,28,True,32.7,54.3
20995,2020-03-02,4.5,0.0,22.94,28,True,32.7,54.3
20996,2020-03-02,4.5,0.0,20.1,26,True,32.7,54.3
20997,2020-03-02,4.5,0.0,24.38,30,True,32.7,54.3
20998,2020-03-02,4.5,0.0,22.14,28,True,32.7,54.3
20999,2020-03-02,4.5,0.0,20.05,26,True,32.7,54.3
21000,2020-03-02,4.5,0.0,22.18,28,True,32.7,54.3
21001,2020-03-02,4.5,0.0,22.56,28,True,32.7,54.3
21002,2020-03-02,4.5,0.0,23.26,29,True,32.7,54.3
21003,2020-03-02,4.5,0.0,22.1,28,True,32.7,54.3
21004,2020-03-02,4.5,0.0,21.62,27,True,32.7,54.3
21005,2020-03-02,4.5,0.0,23.48,29,True,32.7,54.3
21006,2020-03-02,4.5,0.0,22.28,28,True,32.7,54.3
21007,2020-03-02,4.5,0.0,23.38,29,True,32.7,54.3
21008,2020-03-02,4.5,0.0,22.83,28,True,32.7,54.3
21009,2020-03-02,4.5,0.0,20.65,26,True,32.7,54.3
21010,2020-03-02,4.5,0.0,25.55,31,True,32.7,54.3
21011,2020-03-02,4.5,0.0,21.55,27,True,32.7,54.3
21012,2020-03-02,4.5,0.0,21.82,27,True,32.7,54.3
21013,2020-03-02,4.5,0.0,23.62,29,True,32.7,54.3
21014,2020-03-02,4.5,0.0,23.42,29,True,32.7,54.3
21015,2020-03-02,4.5,0.0,21.77,27,True,32.7,54.3
21016,2020-03-02,4.5,0.0,21.32,27,True,32.7,54.3
21017,2020-03-02,4.5,0.0,22.21,28,True,32.7,54.3
21018,2020-03-02,4.5,0.0,22.51,28,True,32.7,54.3
21019,2020-03-02,4.5,0.0,22.11,28,True,32.7,54.3
21020,2020-03-02,4.5,0.0,22.05,28,True,32.7,54.3
21021,2020-03-02,4.5,0.0,23.17,29,True,32.7,54.3
21022,2020-03-02,4.5,0.0,19.93,25,True,32.7,54.3
21023,2020-03-02,4.5,0.0,20.67,26,True,32.7,54.3
21024,2020-03-02,4.5,0.0,22.07,28,True,32.7,54.3
21025,2020-03-02,4.5,0.0,21.72,27,True,32.7,54.3
21026,2020-03-02,4.5,0.0,23.09,29,True,32.7,54.3
21027,2020-03-02,4.5,0.0,21.55,27,True,32.7,54.3
21028,2020-03-02,4.5,0.0,22.02,28,True,32.7,54.3
21029,2020-03-03,4.5,0.0,22.37,28,True,39.3,56.0
21030,2020-03-03,4.5,0.0,25.0,31,True,39.3,56.0
21031,2020-03-03,4.5,0.0,24.05,30,True,39.3,56.0
21032,2020-03-03,4.5,0.0,22.35,28,True,39.3,56.0
21033,2020-03-03,4.5,0.0,20.9,26,True,39.3,56.0
21034,2020-03-03,4.5,0.0,24.88,30,True,39.3,56.0
21035,2020-03-03,4.5,0.0,23.52,29,True,39.3,56.0
21036,2020-03-03,4.5,0.0,25.12,31,True,39.3,56.0
21037,2020-03-03,4.5,0.0,22.96,28,True,39.3,56.0
21038,2020-03-03,4.5,0.0,25.16,31,True,39.3,56.0
21039,2020-03-03,4.5,0.0,24.12,30,True,39.3,56.0
21040,2020-03-03,4.5,0.0,22.92,28,True,39.3,56.0
21041,2020-03-03,4.5,0.0,23.28,29,True,39.3,56.0
21042,2020-03-03,4.5,0.0,23.9,29,True,39.3,56.0
21043,2020-03-03,4.5,0.0,22.9,28,True,39.3,56.0
21044,2020-03-03,4.5,0.0,26.79,32,True,39.3,56.0
21045,2020-03-03,4.5,0.0,22.92,28,True,39.3,56.0
21046,2020-03-03,4.5,0.0,23.46,29,True,39.3,56.0
21047,2020-03-03,4.5,0.0,25.05,31,True,39.3,56.0
21048,2020-03-03,4.5,0.0,22.73,28,True,39.3,56.0
21049,2020-03-03,4.5,0.0,23.2,29,True,39.3,56.0
21050,2020-03-03,4.5,0.0,24.42,30,True,39.3,56.0
21051,2020-03-03,4.5,0.0,23.16,29,True,39.3,56.0
21052,2020-03-03,4.5,0.0,23.51,29,True,39.3,56.0
21053,2020-03-03,4.5,0.0,24.42,30,True,39.3,56.0
21054,2020-03-03,4.5,0.0,25.16,31,True,39.3,56.0
21055,2020-03-03,4.5,0.0,23.08,29,True,39.3,56.0
21056,2020-03-03,4.5,0.0,24.65,30,True,39.3,56.0
21057,2020-03-03,4.5,0.0,24.19,30,True,39.3,56.0
21058,2020-03-03,4.5,0.0,24.67,30,True,39.3,56.0
21059,2020-03-03,4.5,0.0,22.09,28,True,39.3,56.0
21060,2020-03-03,4.5,0.0,24.28,30,True,39.3,56.0
21061,2020-03-03,4.5,0.0,22.1,28,True,39.3,56.0
21062,2020-03-03,4.5,0.0,25.04,31,True,39.3,56.0
21063,2020-03-03,4.5,0.0,23.98,29,True,39.3,56.0
21064,2020-03-03,4.5,0.0,23.92,29,True,39.3,56.0
21065,2020-03-03,4.5,0.0,24.67,30,True,39.3,56.0
21066,2020-03-03,4.5,0.0,23.47,29,True,39.3,56.0
21067,2020-03-03,4.5,0.0,22.5,28,True,39.3,56.0
21068,2020-03-03,4.5,0.0,24.81,30,True,39.3,56.0
21069,2020-03-03,4.5,0.0,23.99,29,True,39.3,56.0
21070,2020-03-03,4.5,0.0,23.59,29,True,39.3,56.0
21071,2020-03-03,4.5,0.0,24.49,30,True,39.3,56.0
21072,2020-03-03,4.5,0.0,23.74,29,True,39.3,56.0
21073,2020-03-03,4.5,0.0,22.59,28,True,39.3,56.0
21074,2020-03-03,4.5,0.0,24.7,30,True,39.3,56.0
21075,2020-03-03,4.5,0.0,23.05,29,True,39.3,56.0
21076,2020-03-03,4.5,0.0,23.47,29,True,39.3,56.0
21077,2020-03-03,4.5,0.0,23.78,29,True,39.3,56.0
21078,2020-03-03,4.5,0.0,25.72,31,True,39.3,56.0
21079,2020-03-03,4.5,0.0,23.66,29,True,39.3,56.0
21080,2020-03-03,4.5,0.0,23.69,29,True,39.3,56.0
21081,2020-03-03,4.5,0.0,25.18,31,True,39.3,56.0
21082,2020-03-03,4.5,0.0,25.04,31,True,39.3,56.0
21083,2020-03-03,4.5,0.0,23.77,29,True,39.3,56.0
21084,2020-03-03,4.5,0.0,21.97,27,True,39.3,56.0
21085,2020-03-03,4.5,0.0,25.36,31,True,39.3,56.0
21086,2020-03-03,4.5,0.0,23.23,29,True,39.3,56.0
21087,2020-03-03,4.5,0.0,23.66,29,True,39.3,56.0
21088,2020-03-03,4.5,0.0,23.67,29,True,39.3,56.0
21089,2020-03-03,4.5,0.0,24.95,30,True,39.3,56.0
21090,2020-03-03,4.5,0.0,23.75,29,True,39.3,56.0
21091,2020-03-03,4.5,0.0,24.88,30,True,39.3,56.0
21092,2020-03-03,4.5,0.0,25.15,31,True,39.3,56.0
21093,2020-03-03,4.5,0.0,25.53,31,True,39.3,56.0
21094,2020-03-03,4.5,0.0,22.47,28,True,39.3,56.0
21095,2020-03-03,4.5,0.0,23.58,29,True,39.3,56.0
21096,2020-03-03,4.5,0.0,24.05,30,True,39.3,56.0
21097,2020-03-03,4.5,0.0,24.09,30,True,39.3,56.0
21098,2020-03-03,4.5,0.0,25.68,31,True,39.3,56.0
21099,2020-03-03,4.5,0.0,22.68,28,True,39.3,56.0
21100,2020-03-03,4.5,0.0,23.96,29,True,39.3,56.0
21101,2020-03-03,4.5,0.0,25.15,31,True,39.3,56.0
21102,2020-03-03,4.5,0.0,23.64,29,True,39.3,56.0
21103,2020-03-03,4.5,0.0,22.59,28,True,39.3,56.0
21104,2020-03-03,4.5,0.0,23.82,29,True,39.3,56.0
21105,2020-03-03,4.5,0.0,21.33,27,True,39.3,56.0
21106,2020-03-03,4.5,0.0,24.63,30,True,39.3,56.0
21107,2020-03-03,4.5,0.0,23.75,29,True,39.3,56.0
21108,2020-03-03,4.5,0.0,25.19,31,True,39.3,56.0
21109,2020-03-03,4.5,0.0,25.68,31,True,39.3,56.0
21110,2020-03-03,4.5,0.0,22.91,28,True,39.3,56.0
21111,2020-03-03,4.5,0.0,25.31,31,True,39.3,56.0
21112,2020-03-03,4.5,0.0,24.03,30,True,39.3,56.0
21113,2020-03-03,4.5,0.0,23.37,29,True,39.3,56.0
21114,2020-03-03,4.5,0.0,22.75,28,True,39.3,56.0
21115,2020-03-03,4.5,0.0,25.39,31,True,39.3,56.0
21116,2020-03-03,4.5,0.0,22.98,28,True,39.3,56.0
21117,2020-03-03,4.5,0.0,22.19,28,True,39.3,56.0
21118,2020-03-03,4.5,0.0,23.06,29,True,39.3,56.0
21119,2020-03-03,4.5,0.0,23.28,29,True,39.3,56.0
21120,2020-03-03,4.5,0.0,23.0,29,True,39.3,56.0
21121,2020-03-03,4.5,0.0,23.79,29,True,39.3,56.0
21122,2020-03-03,4.5,0.0,25.65,31,True,39.3,56.0
21123,2020-03-03,4.5,0.0,23.36,29,True,39.3,56.0
21124,2020-03-03,4.5,0.0,23.24,29,True,39.3,56.0
21125,2020-03-03,4.5,0.0,24.81,30,True,39.3,56.0
21126,2020-03-03,4.5,0.0,23.34,29,True,39.3,56.0
21127,2020-03-03,4.5,0.0,24.91,30,True,39.3,56.0
21128,2020-03-03,4.5,0.0,26.61,32,True,39.3,56.0
21129,2020-03-03,4.5,0.0,23.07,29,True,39.3,56.0
21130,2020-03-03,4.5,0.0,24.63,30,True,39.3,56.0
21131,2020-03-03,4.5,0.0,23.25,29,True,39.3,56.0
21132,2020-03-03,4.5,0.0,23.29,29,True,39.3,56.0
21133,2020-03-03,4.5,0.0,25.24,31,True,39.3,56.0
21134,2020-03-03,4.5,0.0,21.71,27,True,39.3,56.0
21135,2020-03-03,4.5,0.0,23.12,29,True,39.3,56.0
21136,2020-03-03,4.5,0.0,22.79,28,True,39.3,56.0
21137,2020-03-03,4.5,0.0,23.91,29,True,39.3,56.0
21138,2020-03-03,4.5,0.0,24.28,30,True,39.3,56.0
21139,2020-03-03,4.5,0.0,24.41,30,True,39.3,56.0
21140,2020-03-03,4.5,0.0,23.43,29,True,39.3,56.0
21141,2020-03-03,4.5,0.0,23.8,29,True,39.3,56.0
21142,2020-03-03,4.5,0.0,25.02,31,True,39.3,56.0
21143,2020-03-03,4.5,0.0,24.12,30,True,39.3,56.0
21144,2020-03-03,4.5,0.0,24.26,30,True,39.3,56.0
21145,2020-03-03,4.5,0.0,22.88,28,True,39.3,56.0
21146,2020-03-03,4.5,0.0,23.54,29,True,39.3,56.0
21147,2020-03-03,4.5,0.0,24.76,30,True,39.3,56.0
21148,2020-03-03,4.5,0.0,24.19,30,True,39.3,56.0
21149,2020-03-03,4.5,0.0,22.34,28,True,39.3,56.0
21150,2020-03-03,4.5,0.0,21.73,27,True,39.3,56.0
21151,2020-03-03,4.5,0.0,24.73,30,True,39.3,56.0
21152,2020-03-03,4.5,0.0,23.75,29,True,39.3,56.0
21153,2020-03-03,4.5,0.0,24.38,30,True,39.3,56.0
21154,2020-03-03,4.5,0.0,24.52,30,True,39.3,56.0
21155,2020-03-03,4.5,0.0,23.65,29,True,39.3,56.0
21156,2020-03-03,4.5,0.0,25.8,31,True,39.3,56.0
21157,2020-03-03,4.5,0.0,24.89,30,True,39.3,56.0
21158,2020-03-03,4.5,0.0,24.32,30,True,39.3,56.0
21159,2020-03-03,4.5,0.0,23.75,29,True,39.3,56.0
21160,2020-03-03,4.5,0.0,22.58,28,True,39.3,56.0
21161,2020-03-03,4.5,0.0,22.99,28,True,39.3,56.0
21162,2020-03-03,4.5,0.0,23.36,29,True,39.3,56.0
21163,2020-03-03,4.5,0.0,23.82,29,True,39.3,56.0
21164,2020-03-03,4.5,0.0,24.28,30,True,39.3,56.0
21165,2020-03-03,4.5,0.0,24.71,30,True,39.3,56.0
21166,2020-03-03,4.5,0.0,25.0,30,True,39.3,56.0
21167,2020-03-03,4.5,0.0,22.49,28,True,39.3,56.0
21168,2020-03-03,4.5,0.0,23.22,29,True,39.3,56.0
21169,2020-03-03,4.5,0.0,22.1,28,True,39.3,56.0
21170,2020-03-03,4.5,0.0,21.51,27,True,39.3,56.0
21171,2020-03-03,4.5,0.0,23.16,29,True,39.3,56.0
21172,2020-03-03,4.5,0.0,24.36,30,True,39.3,56.0
21173,2020-03-03,4.5,0.0,23.95,29,True,39.3,56.0
21174,2020-03-03,4.5,0.0,24.43,30,True,39.3,56.0
21175,2020-03-03,4.5,0.0,22.48,28,True,39.3,56.0
21176,2020-03-03,4.5,0.0,23.49,29,True,39.3,56.0
21177,2020-03-03,4.5,0.0,25.28,31,True,39.3,56.0
21178,2020-03-03,4.5,0.0,23.16,29,True,39.3,56.0
21179,2020-03-03,4.5,0.0,24.9,30,True,39.3,56.0
21180,2020-03-03,4.5,0.0,22.82,28,True,39.3,56.0
21181,2020-03-03,4.5,0.0,22.36,28,True,39.3,56.0
21182,2020-03-03,4.5,0.0,23.91,29,True,39.3,56.0
21183,2020-03-03,4.5,0.0,24.21,30,True,39.3,56.0
21184,2020-03-03,4.5,0.0,23.1,29,True,39.3,56.0
21185,2020-03-03,4.5,0.0,23.63,29,True,39.3,56.0
21186,2020-03-03,4.5,0.0,23.32,29,True,39.3,56.0
21187,2020-03-03,4.5,0.0,23.1,29,True,39.3,56.0
21188,2020-03-03,4.5,0.0,25.46,31,True,39.3,56.0
21189,2020-03-03,4.5,0.0,24.9,30,True,39.3,56.0
21190,2020-03-03,4.5,0.0,23.81,29,True,39.3,56.0
21191,2020-03-03,4.5,0.0,23.54,29,True,39.3,56.0
21192,2020-03-03,4.5,0.0,23.75,29,True,39.3,56.0
21193,2020-03-03,4.5,0.0,24.49,30,True,39.3,56.0
21194,2020-03-03,4.5,0.0,23.93,29,True,39.3,56.0
21195,2020-03-03,4.5,0.0,24.07,30,True,39.3,56.0
21196,2020-03-03,4.5,0.0,23.19,29,True,39.3,56.0
21197,2020-03-03,4.5,0.0,23.1,29,True,39.3,56.0
21198,2020-03-03,4.5,0.0,24.49,30,True,39.3,56.0
21199,2020-03-03,4.5,0.0,23.84,29,True,39.3,56.0
21200,2020-03-03,4.5,0.0,23.65,29,True,39.3,56.0
21201,2020-03-03,4.5,0.0,22.63,28,True,39.3,56.0
21202,2020-03-03,4.5,0.0,24.44,30,True,39.3,56.0
21203,2020-03-03,4.5,0.0,23.18,29,True,39.3,56.0
21204,2020-03-03,4.5,0.0,25.43,31,True,39.3,56.0
21205,2020-03-03,4.5,0.0,24.34,30,True,39.3,56.0
21206,2020-03-03,4.5,0.0,24.52,30,True,39.3,56.0
21207,2020-03-03,4.5,0.0,24.46,30,True,39.3,56.0
21208,2020-03-03,4.5,0.0,25.21,31,True,39.3,56.0
21209,2020-03-03,4.5,0.0,23.08,29,True,39.3,56.0
21210,2020-03-03,4.5,0.0,24.31,30,True,39.3,56.0
21211,2020-03-03,4.5,0.0,22.39,28,True,39.3,56.0
21212,2020-03-03,4.5,0.0,22.66,28,True,39.3,56.0
21213,2020-03-03,4.5,0.0,24.74,30,True,39.3,56.0
21214,2020-03-03,4.5,0.0,23.76,29,True,39.3,56.0
21215,2020-03-03,4.5,0.0,24.81,30,True,39.3,56.0
21216,2020-03-03,4.5,0.0,23.67,29,True,39.3,56.0
21217,2020-03-03,4.5,0.0,24.13,30,True,39.3,56.0
21218,2020-03-03,4.5,0.0,24.38,30,True,39.3,56.0
21219,2020-03-03,4.5,0.0,24.89,30,True,39.3,56.0
21220,2020-03-03,4.5,0.0,25.2,31,True,39.3,56.0
21221,2020-03-03,4.5,0.0,23.81,29,True,39.3,56.0
21222,2020-03-03,4.5,0.0,23.43,29,True,39.3,56.0
21223,2020-03-03,4.5,0.0,23.6,29,True,39.3,56.0
21224,2020-03-03,4.5,0.0,24.35,30,True,39.3,56.0
21225,2020-03-03,4.5,0.0,23.46,29,True,39.3,56.0
21226,2020-03-03,4.5,0.0,24.49,30,True,39.3,56.0
21227,2020-03-03,4.5,0.0,22.36,28,True,39.3,56.0
21228,2020-03-04,6.3,0.0,23.57,29,True,37.3,58.0
21229,2020-03-04,6.3,0.0,21.56,27,True,37.3,58.0
21230,2020-03-04,6.3,0.0,22.12,28,True,37.3,58.0
21231,2020-03-04,6.3,0.0,22.07,28,True,37.3,58.0
21232,2020-03-04,6.3,0.0,23.21,29,True,37.3,58.0
21233,2020-03-04,6.3,0.0,21.77,27,True,37.3,58.0
21234,2020-03-04,6.3,0.0,21.85,27,True,37.3,58.0
21235,2020-03-04,6.3,0.0,21.59,27,True,37.3,58.0
21236,2020-03-04,6.3,0.0,21.22,27,True,37.3,58.0
21237,2020-03-04,6.3,0.0,23.92,29,True,37.3,58.0
21238,2020-03-04,6.3,0.0,23.74,29,True,37.3,58.0
21239,2020-03-04,6.3,0.0,22.45,28,True,37.3,58.0
21240,2020-03-04,6.3,0.0,20.72,26,True,37.3,58.0
21241,2020-03-04,6.3,0.0,21.8,27,True,37.3,58.0
21242,2020-03-04,6.3,0.0,21.08,27,True,37.3,58.0
21243,2020-03-04,6.3,0.0,22.35,28,True,37.3,58.0
21244,2020-03-04,6.3,0.0,22.45,28,True,37.3,58.0
21245,2020-03-04,6.3,0.0,21.76,27,True,37.3,58.0
21246,2020-03-04,6.3,0.0,21.92,27,True,37.3,58.0
21247,2020-03-04,6.3,0.0,22.48,28,True,37.3,58.0
21248,2020-03-04,6.3,0.0,20.79,26,True,37.3,58.0
21249,2020-03-04,6.3,0.0,20.81,26,True,37.3,58.0
21250,2020-03-04,6.3,0.0,23.03,29,True,37.3,58.0
21251,2020-03-04,6.3,0.0,23.58,29,True,37.3,58.0
21252,2020-03-04,6.3,0.0,23.41,29,True,37.3,58.0
21253,2020-03-04,6.3,0.0,22.11,28,True,37.3,58.0
21254,2020-03-04,6.3,0.0,20.95,26,True,37.3,58.0
21255,2020-03-04,6.3,0.0,22.93,28,True,37.3,58.0
21256,2020-03-04,6.3,0.0,22.59,28,True,37.3,58.0
21257,2020-03-04,6.3,0.0,20.73,26,True,37.3,58.0
21258,2020-03-04,6.3,0.0,21.7,27,True,37.3,58.0
21259,2020-03-04,6.3,0.0,22.01,28,True,37.3,58.0
21260,2020-03-04,6.3,0.0,21.04,27,True,37.3,58.0
21261,2020-03-04,6.3,0.0,22.01,28,True,37.3,58.0
21262,2020-03-04,6.3,0.0,21.4,27,True,37.3,58.0
21263,2020-03-04,6.3,0.0,21.73,27,True,37.3,58.0
21264,2020-03-04,6.3,0.0,23.44,29,True,37.3,58.0
21265,2020-03-04,6.3,0.0,23.92,29,True,37.3,58.0
21266,2020-03-04,6.3,0.0,22.74,28,True,37.3,58.0
21267,2020-03-04,6.3,0.0,22.66,28,True,37.3,58.0
21268,2020-03-04,6.3,0.0,22.31,28,True,37.3,58.0
21269,2020-03-04,6.3,0.0,21.01,27,True,37.3,58.0
21270,2020-03-04,6.3,0.0,22.7,28,True,37.3,58.0
21271,2020-03-04,6.3,0.0,20.58,26,True,37.3,58.0
21272,2020-03-04,6.3,0.0,23.98,29,True,37.3,58.0
21273,2020-03-04,6.3,0.0,22.01,28,True,37.3,58.0
21274,2020-03-04,6.3,0.0,25.43,31,True,37.3,58.0
21275,2020-03-04,6.3,0.0,23.05,29,True,37.3,58.0
21276,2020-03-04,6.3,0.0,22.69,28,True,37.3,58.0
21277,2020-03-04,6.3,0.0,22.14,28,True,37.3,58.0
21278,2020-03-04,6.3,0.0,21.51,27,True,37.3,58.0
21279,2020-03-04,6.3,0.0,21.52,27,True,37.3,58.0
21280,2020-03-04,6.3,0.0,21.17,27,True,37.3,58.0
21281,2020-03-04,6.3,0.0,20.96,26,True,37.3,58.0
21282,2020-03-04,6.3,0.0,21.36,27,True,37.3,58.0
21283,2020-03-04,6.3,0.0,21.36,27,True,37.3,58.0
21284,2020-03-04,6.3,0.0,23.32,29,True,37.3,58.0
21285,2020-03-04,6.3,0.0,21.79,27,True,37.3,58.0
21286,2020-03-04,6.3,0.0,23.79,29,True,37.3,58.0
21287,2020-03-04,6.3,0.0,22.74,28,True,37.3,58.0
21288,2020-03-04,6.3,0.0,22.06,28,True,37.3,58.0
21289,2020-03-04,6.3,0.0,20.9,26,True,37.3,58.0
21290,2020-03-04,6.3,0.0,20.91,26,True,37.3,58.0
21291,2020-03-04,6.3,0.0,22.45,28,True,37.3,58.0
21292,2020-03-04,6.3,0.0,22.48,28,True,37.3,58.0
21293,2020-03-04,6.3,0.0,21.39,27,True,37.3,58.0
21294,2020-03-04,6.3,0.0,20.42,26,True,37.3,58.0
21295,2020-03-04,6.3,0.0,23.32,29,True,37.3,58.0
21296,2020-03-04,6.3,0.0,21.01,27,True,37.3,58.0
21297,2020-03-04,6.3,0.0,21.27,27,True,37.3,58.0
