trip_id,date,mean_wind,inches_precip,trip_duration_minutes,trip_revenue,day_of_week_type
23285,2020-03-19,6.5,0.0,21.235359296523214,27,WEEKDAY
23286,2020-03-19,6.5,0.0,19.348794123761046,25,WEEKDAY
23287,2020-03-19,6.5,0.0,20.620281077469606,26,WEEKDAY
23288,2020-03-19,6.5,0.0,22.253558087582224,28,WEEKDAY
23289,2020-03-19,6.5,0.0,20.14335819205946,26,WEEKDAY
23290,2020-03-19,6.5,0.0,20.131765384498987,26,WEEKDAY
23291,2020-03-19,6.5,0.0,21.324841228249507,27,WEEKDAY
23292,2020-03-19,6.5,0.0,19.486328104643984,25,WEEKDAY
23293,2020-03-19,6.5,0.0,22.00840391210737,28,WEEKDAY
23294,2020-03-19,6.5,0.0,18.797045909512924,24,WEEKDAY
23295,2020-03-19,6.5,0.0,22.845391538122882,28,WEEKDAY
23296,2020-03-19,6.5,0.0,20.835551094391505,26,WEEKDAY
23297,2020-03-19,6.5,0.0,17.787549454547342,23,WEEKDAY
23298,2020-03-19,6.5,0.0,19.995118981156885,25,WEEKDAY
23299,2020-03-19,6.5,0.0,21.926510249961236,27,WEEKDAY
23300,2020-03-19,6.5,0.0,19.71229578106612,25,WEEKDAY
23301,2020-03-19,6.5,0.0,21.69417917048471,27,WEEKDAY
23302,2020-03-19,6.5,0.0,19.87361655050732,25,WEEKDAY
23303,2020-03-19,6.5,0.0,20.756140721956477,26,WEEKDAY
23304,2020-03-19,6.5,0.0,21.32579465972959,27,WEEKDAY
23305,2020-03-19,6.5,0.0,19.93535848735544,25,WEEKDAY
23306,2020-03-19,6.5,0.0,19.5885875941147,25,WEEKDAY
23307,2020-03-19,6.5,0.0,20.11110879441127,26,WEEKDAY
23308,2020-03-19,6.5,0.0,22.696573697835895,28,WEEKDAY
23309,2020-03-19,6.5,0.0,21.97978624484312,27,WEEKDAY
23310,2020-03-19,6.5,0.0,20.966129141591015,26,WEEKDAY
23311,2020-03-19,6.5,0.0,19.751164345594567,25,WEEKDAY
23312,2020-03-19,6.5,0.0,21.356971261665333,27,WEEKDAY
23313,2020-03-19,6.5,0.0,21.778858564677723,27,WEEKDAY
23314,2020-03-19,6.5,0.0,19.418756312266428,25,WEEKDAY
23315,2020-03-19,6.5,0.0,19.710745428420395,25,WEEKDAY
23316,2020-03-19,6.5,0.0,20.73255247994793,26,WEEKDAY
23317,2020-03-19,6.5,0.0,22.197283126875597,28,WEEKDAY
23318,2020-03-19,6.5,0.0,21.4693172988499,27,WEEKDAY
23319,2020-03-19,6.5,0.0,19.390844603149898,25,WEEKDAY
23320,2020-03-19,6.5,0.0,21.867722437875408,27,WEEKDAY
23321,2020-03-19,6.5,0.0,20.930915331745524,26,WEEKDAY
23322,2020-03-19,6.5,0.0,21.12936209666804,27,WEEKDAY
23323,2020-03-19,6.5,0.0,20.102699211345513,26,WEEKDAY
23324,2020-03-19,6.5,0.0,21.614001813914715,27,WEEKDAY
23325,2020-03-19,6.5,0.0,21.096131602485045,27,WEEKDAY
23326,2020-03-19,6.5,0.0,20.01073617359298,26,WEEKDAY
23327,2020-03-19,6.5,0.0,20.411597355977914,26,WEEKDAY
23328,2020-03-19,6.5,0.0,22.10474832057342,28,WEEKDAY
23329,2020-03-19,6.5,0.0,21.432344360581183,27,WEEKDAY
23330,2020-03-19,6.5,0.0,20.776583723507017,26,WEEKDAY
23331,2020-03-19,6.5,0.0,20.98136710561085,26,WEEKDAY
23332,2020-03-19,6.5,0.0,21.068811214916657,27,WEEKDAY
23333,2020-03-19,6.5,0.0,21.268372590084837,27,WEEKDAY
23334,2020-03-19,6.5,0.0,20.745865317799975,26,WEEKDAY
23335,2020-03-19,6.5,0.0,20.946494577690107,26,WEEKDAY
23336,2020-03-19,6.5,0.0,20.93317983452567,26,WEEKDAY
23337,2020-03-19,6.5,0.0,22.78493231116648,28,WEEKDAY
23338,2020-03-19,6.5,0.0,22.36408153063968,28,WEEKDAY
23339,2020-03-19,6.5,0.0,20.44784988844431,26,WEEKDAY
23340,2020-03-19,6.5,0.0,21.92152446843139,27,WEEKDAY
23341,2020-03-19,6.5,0.0,22.079606514513188,28,WEEKDAY
23342,2020-03-19,6.5,0.0,19.596694932173875,25,WEEKDAY
23343,2020-03-19,6.5,0.0,20.43231258372725,26,WEEKDAY
23344,2020-03-19,6.5,0.0,21.082227116731666,27,WEEKDAY
23345,2020-03-19,6.5,0.0,20.810650446116433,26,WEEKDAY
23346,2020-03-19,6.5,0.0,19.793062805528862,25,WEEKDAY
23347,2020-03-19,6.5,0.0,20.862883261399823,26,WEEKDAY
23348,2020-03-19,6.5,0.0,19.627494628890222,25,WEEKDAY
23349,2020-03-19,6.5,0.0,19.5820067041015,25,WEEKDAY
23350,2020-03-19,6.5,0.0,22.23617736099029,28,WEEKDAY
23351,2020-03-19,6.5,0.0,22.763737331053136,28,WEEKDAY
23352,2020-03-20,8.0,0.0,17.872551794547444,23,WEEKDAY
23353,2020-03-20,8.0,0.0,20.280083653173673,26,WEEKDAY
23354,2020-03-20,8.0,0.0,20.12945396178282,26,WEEKDAY
23355,2020-03-20,8.0,0.0,17.726626947864883,23,WEEKDAY
23356,2020-03-20,8.0,0.0,19.673692129721758,25,WEEKDAY
23357,2020-03-20,8.0,0.0,18.144736460440242,24,WEEKDAY
23358,2020-03-20,8.0,0.0,17.52340175474217,23,WEEKDAY
23359,2020-03-20,8.0,0.0,18.96189393148717,24,WEEKDAY
23360,2020-03-20,8.0,0.0,19.89202147179939,25,WEEKDAY
23361,2020-03-20,8.0,0.0,20.3423012466889,26,WEEKDAY
23362,2020-03-20,8.0,0.0,18.658267988785436,24,WEEKDAY
23363,2020-03-20,8.0,0.0,18.407829345658403,24,WEEKDAY
23364,2020-03-20,8.0,0.0,18.11268399793341,24,WEEKDAY
23365,2020-03-20,8.0,0.0,19.96654624031675,25,WEEKDAY
23366,2020-03-20,8.0,0.0,18.072523724204352,24,WEEKDAY
23367,2020-03-20,8.0,0.0,18.923721047684435,24,WEEKDAY
23368,2020-03-20,8.0,0.0,18.717654882572212,24,WEEKDAY
23369,2020-03-20,8.0,0.0,17.989573024668783,23,WEEKDAY
23370,2020-03-20,8.0,0.0,19.249611721740525,25,WEEKDAY
23371,2020-03-20,8.0,0.0,18.43674211108147,24,WEEKDAY
23372,2020-03-20,8.0,0.0,18.408894918618696,24,WEEKDAY
23373,2020-03-20,8.0,0.0,18.03412038945235,24,WEEKDAY
23374,2020-03-20,8.0,0.0,18.384443580562596,24,WEEKDAY
23375,2020-03-20,8.0,0.0,18.392417653787728,24,WEEKDAY
23376,2020-03-20,8.0,0.0,18.367532947180244,24,WEEKDAY
23377,2020-03-20,8.0,0.0,19.638157698319468,25,WEEKDAY
23378,2020-03-20,8.0,0.0,18.3448855108933,24,WEEKDAY
23379,2020-03-20,8.0,0.0,17.663868548745207,23,WEEKDAY
23380,2020-03-20,8.0,0.0,16.959485107248554,22,WEEKDAY
23381,2020-03-20,8.0,0.0,19.732341429451335,25,WEEKDAY
23382,2020-03-20,8.0,0.0,19.400305948731667,25,WEEKDAY
23383,2020-03-20,8.0,0.0,17.46130285050691,23,WEEKDAY
23384,2020-03-20,8.0,0.0,17.964252836518202,23,WEEKDAY
23385,2020-03-20,8.0,0.0,20.078360067188974,26,WEEKDAY
23386,2020-03-20,8.0,0.0,19.01040459012488,25,WEEKDAY
23387,2020-03-20,8.0,0.0,19.488284952306216,25,WEEKDAY
23388,2020-03-20,8.0,0.0,18.890760005517652,24,WEEKDAY
23389,2020-03-20,8.0,0.0,18.128985752105976,24,WEEKDAY
23390,2020-03-20,8.0,0.0,17.961868040943514,23,WEEKDAY
23391,2020-03-20,8.0,0.0,17.083832283768515,23,WEEKDAY
23392,2020-03-20,8.0,0.0,18.682298307062187,24,WEEKDAY
23393,2020-03-20,8.0,0.0,16.88845244361466,22,WEEKDAY
23394,2020-03-20,8.0,0.0,17.624289888950234,23,WEEKDAY
23395,2020-03-20,8.0,0.0,18.585763876036115,24,WEEKDAY
23396,2020-03-20,8.0,0.0,19.133860393188602,25,WEEKDAY
23397,2020-03-20,8.0,0.0,16.894128948035096,22,WEEKDAY
23398,2020-03-20,8.0,0.0,16.481039296854888,22,WEEKDAY
23399,2020-03-20,8.0,0.0,19.045789053733774,25,WEEKDAY
23400,2020-03-20,8.0,0.0,17.88626816014531,23,WEEKDAY
23401,2020-03-20,8.0,0.0,19.371181826486794,25,WEEKDAY
23402,2020-03-20,8.0,0.0,19.449791073346706,25,WEEKDAY
23403,2020-03-20,8.0,0.0,19.878147912043293,25,WEEKDAY
23404,2020-03-20,8.0,0.0,19.924543821290882,25,WEEKDAY
23405,2020-03-20,8.0,0.0,20.632305036213058,26,WEEKDAY
23406,2020-03-20,8.0,0.0,17.76085592793565,23,WEEKDAY
23407,2020-03-20,8.0,0.0,17.86102014536487,23,WEEKDAY
23408,2020-03-20,8.0,0.0,18.622598666555536,24,WEEKDAY
23409,2020-03-20,8.0,0.0,18.265176360662434,24,WEEKDAY
23410,2020-03-20,8.0,0.0,19.746652651314115,25,WEEKDAY
23411,2020-03-20,8.0,0.0,19.313146986791367,25,WEEKDAY
23412,2020-03-20,8.0,0.0,17.7402942900846,23,WEEKDAY
23413,2020-03-20,8.0,0.0,17.67109921168096,23,WEEKDAY
23414,2020-03-20,8.0,0.0,18.410226672452474,24,WEEKDAY
23415,2020-03-20,8.0,0.0,18.96537069548489,24,WEEKDAY
23416,2020-03-20,8.0,0.0,18.567879934511367,24,WEEKDAY
23417,2020-03-20,8.0,0.0,18.620620357075474,24,WEEKDAY
23418,2020-03-20,8.0,0.0,19.29737853285469,25,WEEKDAY
23419,2020-03-20,8.0,0.0,20.450191120279595,26,WEEKDAY
23420,2020-03-20,8.0,0.0,18.479601865378037,24,WEEKDAY
23421,2020-03-20,8.0,0.0,19.279977702559705,25,WEEKDAY
23422,2020-03-20,8.0,0.0,17.01550639920573,23,WEEKDAY
23423,2020-03-20,8.0,0.0,18.481836938105317,24,WEEKDAY
23424,2020-03-20,8.0,0.0,19.25972787397659,25,WEEKDAY
23425,2020-03-20,8.0,0.0,18.635112312895178,24,WEEKDAY
23426,2020-03-20,8.0,0.0,18.528314986503524,24,WEEKDAY
23427,2020-03-20,8.0,0.0,18.608014458559836,24,WEEKDAY
23428,2020-03-20,8.0,0.0,18.718539835878694,24,WEEKDAY
23429,2020-03-20,8.0,0.0,18.222861890133984,24,WEEKDAY
23430,2020-03-20,8.0,0.0,18.786606136165396,24,WEEKDAY
23431,2020-03-20,8.0,0.0,18.303998843648174,24,WEEKDAY
23432,2020-03-20,8.0,0.0,18.70711776132585,24,WEEKDAY
23433,2020-03-20,8.0,0.0,19.17446520622079,25,WEEKDAY
23434,2020-03-20,8.0,0.0,19.454170831503376,25,WEEKDAY
23435,2020-03-20,8.0,0.0,17.677200961158405,23,WEEKDAY
23436,2020-03-20,8.0,0.0,18.53486850777624,24,WEEKDAY
23437,2020-03-20,8.0,0.0,17.777159076766736,23,WEEKDAY
23438,2020-03-20,8.0,0.0,18.447671801105336,24,WEEKDAY
23439,2020-03-20,8.0,0.0,19.37129046618049,25,WEEKDAY
23440,2020-03-20,8.0,0.0,18.382631724603247,24,WEEKDAY
23441,2020-03-20,8.0,0.0,18.872394371566298,24,WEEKDAY
23442,2020-03-20,8.0,0.0,17.824425746583913,23,WEEKDAY
23443,2020-03-20,8.0,0.0,18.020213068785452,24,WEEKDAY
23444,2020-03-20,8.0,0.0,18.670042467646496,24,WEEKDAY
23445,2020-03-20,8.0,0.0,18.71421688243953,24,WEEKDAY
23446,2020-03-20,8.0,0.0,19.677321684237924,25,WEEKDAY
23447,2020-03-20,8.0,0.0,19.471630131386775,25,WEEKDAY
23448,2020-03-20,8.0,0.0,18.26548086682559,24,WEEKDAY
23449,2020-03-20,8.0,0.0,17.85146876422616,23,WEEKDAY
23450,2020-03-20,8.0,0.0,18.756319606062107,24,WEEKDAY
23451,2020-03-20,8.0,0.0,18.786355562121944,24,WEEKDAY
23452,2020-03-20,8.0,0.0,18.38550573308393,24,WEEKDAY
23453,2020-03-20,8.0,0.0,19.141758169632556,25,WEEKDAY
23454,2020-03-20,8.0,0.0,17.375621684167747,23,WEEKDAY
23455,2020-03-20,8.0,0.0,18.928805025799974,24,WEEKDAY
23456,2020-03-20,8.0,0.0,18.85551519158284,24,WEEKDAY
23457,2020-03-20,8.0,0.0,18.634073200667533,24,WEEKDAY
23458,2020-03-20,8.0,0.0,18.110015726488786,24,WEEKDAY
23459,2020-03-20,8.0,0.0,16.641304493550056,22,WEEKDAY
23460,2020-03-20,8.0,0.0,18.750453412582853,24,WEEKDAY
23461,2020-03-20,8.0,0.0,18.76909735781664,24,WEEKDAY
23462,2020-03-20,8.0,0.0,19.11716312200881,25,WEEKDAY
23463,2020-03-20,8.0,0.0,17.309929947612698,23,WEEKDAY
23464,2020-03-20,8.0,0.0,19.21444720739916,25,WEEKDAY
23465,2020-03-20,8.0,0.0,18.00707996505949,24,WEEKDAY
23466,2020-03-20,8.0,0.0,18.475842763839264,24,WEEKDAY
23467,2020-03-20,8.0,0.0,19.11987066301713,25,WEEKDAY
23468,2020-03-20,8.0,0.0,18.776755687259737,24,WEEKDAY
23469,2020-03-20,8.0,0.0,19.242937786766614,25,WEEKDAY
23470,2020-03-20,8.0,0.0,20.010422305828435,26,WEEKDAY
23471,2020-03-20,8.0,0.0,18.56431195762749,24,WEEKDAY
23472,2020-03-20,8.0,0.0,19.550099788617594,25,WEEKDAY
23473,2020-03-20,8.0,0.0,19.050849789385218,25,WEEKDAY
23474,2020-03-20,8.0,0.0,17.543344095937446,23,WEEKDAY
23475,2020-03-20,8.0,0.0,17.24467108945294,23,WEEKDAY
23476,2020-03-20,8.0,0.0,17.24232581880486,23,WEEKDAY
23477,2020-03-20,8.0,0.0,18.082388136053268,24,WEEKDAY
23478,2020-03-20,8.0,0.0,18.592029686712465,24,WEEKDAY
23479,2020-03-20,8.0,0.0,20.66647238155349,26,WEEKDAY
23480,2020-03-20,8.0,0.0,19.422933772303203,25,WEEKDAY
23481,2020-03-20,8.0,0.0,19.38660100857979,25,WEEKDAY
23482,2020-03-20,8.0,0.0,17.35140047704366,23,WEEKDAY
23483,2020-03-20,8.0,0.0,19.517239470930562,25,WEEKDAY
23484,2020-03-20,8.0,0.0,16.727096457454476,22,WEEKDAY
23485,2020-03-20,8.0,0.0,19.426586215459142,25,WEEKDAY
23486,2020-03-20,8.0,0.0,19.33762414784793,25,WEEKDAY
23487,2020-03-20,8.0,0.0,18.34917822386416,24,WEEKDAY
23488,2020-03-20,8.0,0.0,19.068950389880456,25,WEEKDAY
23489,2020-03-20,8.0,0.0,18.438592232896138,24,WEEKDAY
23490,2020-03-20,8.0,0.0,19.159308230118484,25,WEEKDAY
23491,2020-03-20,8.0,0.0,18.931932437350437,24,WEEKDAY
23492,2020-03-20,8.0,0.0,18.31670939943815,24,WEEKDAY
23493,2020-03-20,8.0,0.0,18.87132128861902,24,WEEKDAY
23494,2020-03-20,8.0,0.0,19.035197817724118,25,WEEKDAY
23495,2020-03-20,8.0,0.0,18.866184181731285,24,WEEKDAY
23496,2020-03-20,8.0,0.0,17.607147407984243,23,WEEKDAY
23497,2020-03-21,11.4,0.0,11.401929168757626,17,WEEKEND
23498,2020-03-21,11.4,0.0,10.351097626705887,16,WEEKEND
23499,2020-03-21,11.4,0.0,9.96808667727411,15,WEEKEND
23500,2020-03-21,11.4,0.0,10.86385047011516,16,WEEKEND
23501,2020-03-21,11.4,0.0,9.496978342484184,15,WEEKEND
23502,2020-03-21,11.4,0.0,11.068417435744822,17,WEEKEND
23503,2020-03-21,11.4,0.0,11.232862596909214,17,WEEKEND
23504,2020-03-21,11.4,0.0,11.634623920093217,17,WEEKEND
23505,2020-03-21,11.4,0.0,10.88847534931693,16,WEEKEND
23506,2020-03-21,11.4,0.0,8.97707012540938,14,WEEKEND
23507,2020-03-21,11.4,0.0,11.48340036542678,17,WEEKEND
23508,2020-03-21,11.4,0.0,10.503439975768138,16,WEEKEND
23509,2020-03-21,11.4,0.0,11.363462803578596,17,WEEKEND
23510,2020-03-21,11.4,0.0,8.052689832714076,14,WEEKEND
23511,2020-03-21,11.4,0.0,10.550754427219402,16,WEEKEND
23512,2020-03-21,11.4,0.0,11.444090921969181,17,WEEKEND
23513,2020-03-21,11.4,0.0,10.787623913494604,16,WEEKEND
23514,2020-03-21,11.4,0.0,11.10769950346515,17,WEEKEND
23515,2020-03-21,11.4,0.0,9.924538308992142,15,WEEKEND
23516,2020-03-21,11.4,0.0,11.840660893747177,17,WEEKEND
23517,2020-03-21,11.4,0.0,9.09370299525428,15,WEEKEND
23518,2020-03-21,11.4,0.0,11.71939419742642,17,WEEKEND
23519,2020-03-21,11.4,0.0,11.126868365340162,17,WEEKEND
23520,2020-03-21,11.4,0.0,9.345213842570372,15,WEEKEND
23521,2020-03-21,11.4,0.0,10.02913882337652,16,WEEKEND
23522,2020-03-21,11.4,0.0,11.475845068540774,17,WEEKEND
23523,2020-03-21,11.4,0.0,10.627073991718607,16,WEEKEND
23524,2020-03-21,11.4,0.0,11.780445783196805,17,WEEKEND
23525,2020-03-21,11.4,0.0,9.30137681486521,15,WEEKEND
23526,2020-03-21,11.4,0.0,11.799885717308353,17,WEEKEND
23527,2020-03-21,11.4,0.0,11.264732346230396,17,WEEKEND
23528,2020-03-21,11.4,0.0,10.25369618928278,16,WEEKEND
23529,2020-03-21,11.4,0.0,10.27310718333964,16,WEEKEND
23530,2020-03-21,11.4,0.0,9.87992922161233,15,WEEKEND
23531,2020-03-21,11.4,0.0,11.238430851178723,17,WEEKEND
23532,2020-03-21,11.4,0.0,11.05533911946803,17,WEEKEND
23533,2020-03-21,11.4,0.0,10.930343449411147,16,WEEKEND
23534,2020-03-21,11.4,0.0,11.572298500941043,17,WEEKEND
23535,2020-03-21,11.4,0.0,12.453361408012025,18,WEEKEND
23536,2020-03-21,11.4,0.0,9.512869772352627,15,WEEKEND
23537,2020-03-21,11.4,0.0,10.242105766741835,16,WEEKEND
23538,2020-03-21,11.4,0.0,10.30574774238689,16,WEEKEND
23539,2020-03-21,11.4,0.0,11.173799454113727,17,WEEKEND
23540,2020-03-21,11.4,0.0,10.183982111318798,16,WEEKEND
23541,2020-03-21,11.4,0.0,9.927225642972088,15,WEEKEND
23542,2020-03-21,11.4,0.0,10.8406077694144,16,WEEKEND
23543,2020-03-21,11.4,0.0,11.140685170138685,17,WEEKEND
23544,2020-03-21,11.4,0.0,10.694201375958436,16,WEEKEND
23545,2020-03-21,11.4,0.0,9.613511102903466,15,WEEKEND
23546,2020-03-21,11.4,0.0,10.441968137536712,16,WEEKEND
23547,2020-03-21,11.4,0.0,9.34585401534566,15,WEEKEND
23548,2020-03-21,11.4,0.0,10.956479668834909,16,WEEKEND
23549,2020-03-21,11.4,0.0,10.84241513119181,16,WEEKEND
23550,2020-03-21,11.4,0.0,11.33858945640519,17,WEEKEND
23551,2020-03-21,11.4,0.0,8.845238305195899,14,WEEKEND
23552,2020-03-21,11.4,0.0,10.248731523926729,16,WEEKEND
23553,2020-03-21,11.4,0.0,10.23457282260238,16,WEEKEND
23554,2020-03-21,11.4,0.0,11.025500502305519,17,WEEKEND
23555,2020-03-21,11.4,0.0,9.16844067404393,15,WEEKEND
23556,2020-03-21,11.4,0.0,10.383896279270942,16,WEEKEND
23557,2020-03-21,11.4,0.0,10.333135138562277,16,WEEKEND
23558,2020-03-21,11.4,0.0,10.557577616066226,16,WEEKEND
23559,2020-03-21,11.4,0.0,12.404251784113203,18,WEEKEND
23560,2020-03-22,6.5,0.0,18.528377264252633,24,WEEKEND
23561,2020-03-22,6.5,0.0,17.242555233241355,23,WEEKEND
23562,2020-03-22,6.5,0.0,17.844077305159722,23,WEEKEND
23563,2020-03-22,6.5,0.0,18.507588572215845,24,WEEKEND
23564,2020-03-22,6.5,0.0,18.629680945361905,24,WEEKEND
23565,2020-03-22,6.5,0.0,19.640481360451766,25,WEEKEND
23566,2020-03-22,6.5,0.0,20.811596340136745,26,WEEKEND
23567,2020-03-22,6.5,0.0,19.619585085611,25,WEEKEND
23568,2020-03-22,6.5,0.0,18.961823863359072,24,WEEKEND
23569,2020-03-22,6.5,0.0,19.749758499980473,25,WEEKEND
23570,2020-03-22,6.5,0.0,16.966735871048574,22,WEEKEND
23571,2020-03-22,6.5,0.0,18.190041637540897,24,WEEKEND
23572,2020-03-22,6.5,0.0,16.952045691923892,22,WEEKEND
23573,2020-03-22,6.5,0.0,19.32306731171164,25,WEEKEND
23574,2020-03-22,6.5,0.0,17.5852483933154,23,WEEKEND
23575,2020-03-22,6.5,0.0,18.34382035660667,24,WEEKEND
23576,2020-03-22,6.5,0.0,19.49174100018054,25,WEEKEND
23577,2020-03-22,6.5,0.0,18.898918650607435,24,WEEKEND
23578,2020-03-22,6.5,0.0,20.54125820800023,26,WEEKEND
23579,2020-03-22,6.5,0.0,17.685004570258783,23,WEEKEND
23580,2020-03-22,6.5,0.0,16.861634466864103,22,WEEKEND
23581,2020-03-22,6.5,0.0,19.40064584056497,25,WEEKEND
23582,2020-03-22,6.5,0.0,18.847391594837497,24,WEEKEND
23583,2020-03-22,6.5,0.0,19.098435280569674,25,WEEKEND
23584,2020-03-22,6.5,0.0,19.090612066707827,25,WEEKEND
23585,2020-03-22,6.5,0.0,16.610533226648794,22,WEEKEND
23586,2020-03-22,6.5,0.0,18.281550611932786,24,WEEKEND
23587,2020-03-22,6.5,0.0,19.8101545910595,25,WEEKEND
23588,2020-03-22,6.5,0.0,18.72990460250677,24,WEEKEND
23589,2020-03-22,6.5,0.0,17.82226713172576,23,WEEKEND
23590,2020-03-22,6.5,0.0,18.520096490585146,24,WEEKEND
23591,2020-03-22,6.5,0.0,19.616901780982413,25,WEEKEND
23592,2020-03-22,6.5,0.0,18.124320157074475,24,WEEKEND
23593,2020-03-22,6.5,0.0,18.205343906777216,24,WEEKEND
23594,2020-03-22,6.5,0.0,19.156829898400634,25,WEEKEND
23595,2020-03-22,6.5,0.0,17.593047738198845,23,WEEKEND
23596,2020-03-22,6.5,0.0,19.078610857541133,25,WEEKEND
23597,2020-03-22,6.5,0.0,19.933508066819126,25,WEEKEND
23598,2020-03-22,6.5,0.0,18.83131410866046,24,WEEKEND
23599,2020-03-22,6.5,0.0,20.13166120485134,26,WEEKEND
23600,2020-03-22,6.5,0.0,18.469789575605144,24,WEEKEND
23601,2020-03-22,6.5,0.0,20.701309461774546,26,WEEKEND
23602,2020-03-22,6.5,0.0,17.96221675406948,23,WEEKEND
23603,2020-03-22,6.5,0.0,18.68865450911144,24,WEEKEND
23604,2020-03-22,6.5,0.0,17.567643552614342,23,WEEKEND
23605,2020-03-22,6.5,0.0,19.103457044911544,25,WEEKEND
23606,2020-03-22,6.5,0.0,19.44327414079664,25,WEEKEND
23607,2020-03-22,6.5,0.0,18.083235688323615,24,WEEKEND
23608,2020-03-22,6.5,0.0,20.152750498319172,26,WEEKEND
23609,2020-03-22,6.5,0.0,17.768290767834074,23,WEEKEND
23610,2020-03-22,6.5,0.0,18.24913615223698,24,WEEKEND
23611,2020-03-22,6.5,0.0,17.4645193160485,23,WEEKEND
23612,2020-03-22,6.5,0.0,17.941399127626525,23,WEEKEND
23613,2020-03-22,6.5,0.0,18.94963827014645,24,WEEKEND
23614,2020-03-22,6.5,0.0,16.65296409881138,22,WEEKEND
23615,2020-03-22,6.5,0.0,18.968232005524396,24,WEEKEND
23616,2020-03-22,6.5,0.0,18.841036865230887,24,WEEKEND
23617,2020-03-22,6.5,0.0,18.21690663929512,24,WEEKEND
23618,2020-03-22,6.5,0.0,18.261407750761048,24,WEEKEND
23619,2020-03-22,6.5,0.0,17.428710900916045,23,WEEKEND
23620,2020-03-22,6.5,0.0,19.115845270898415,25,WEEKEND
23621,2020-03-22,6.5,0.0,18.0400518625029,24,WEEKEND
23622,2020-03-22,6.5,0.0,19.15526578132781,25,WEEKEND
23623,2020-03-22,6.5,0.0,16.46239832244818,22,WEEKEND
23624,2020-03-22,6.5,0.0,18.107818297555934,24,WEEKEND
23625,2020-03-22,6.5,0.0,18.157405429907225,24,WEEKEND
23626,2020-03-22,6.5,0.0,19.530286735041564,25,WEEKEND
23627,2020-03-22,6.5,0.0,17.74796102433986,23,WEEKEND
23628,2020-03-22,6.5,0.0,17.906893658147972,23,WEEKEND
23629,2020-03-22,6.5,0.0,17.840187007451277,23,WEEKEND
23630,2020-03-22,6.5,0.0,18.88040213125014,24,WEEKEND
23631,2020-03-22,6.5,0.0,18.432884762007347,24,WEEKEND
23632,2020-03-22,6.5,0.0,17.850494102069018,23,WEEKEND
23633,2020-03-22,6.5,0.0,18.247968247379653,24,WEEKEND
23634,2020-03-22,6.5,0.0,17.616827437993756,23,WEEKEND
23635,2020-03-22,6.5,0.0,17.422712152208216,23,WEEKEND
23636,2020-03-22,6.5,0.0,20.090710407957594,26,WEEKEND
23637,2020-03-22,6.5,0.0,17.309377268135435,23,WEEKEND
23638,2020-03-22,6.5,0.0,18.471926615883323,24,WEEKEND
23639,2020-03-22,6.5,0.0,17.116460918062057,23,WEEKEND
23640,2020-03-22,6.5,0.0,19.19508858877293,25,WEEKEND
23641,2020-03-22,6.5,0.0,17.883514474111045,23,WEEKEND
23642,2020-03-22,6.5,0.0,17.686121633972306,23,WEEKEND
23643,2020-03-22,6.5,0.0,20.721818965495995,26,WEEKEND
23644,2020-03-22,6.5,0.0,19.028886317868583,25,WEEKEND
23645,2020-03-22,6.5,0.0,19.042033157265795,25,WEEKEND
23646,2020-03-22,6.5,0.0,18.60518743722215,24,WEEKEND
23647,2020-03-22,6.5,0.0,17.876515440876034,23,WEEKEND
23648,2020-03-22,6.5,0.0,17.606630366932006,23,WEEKEND
23649,2020-03-22,6.5,0.0,17.12719941843038,23,WEEKEND
23650,2020-03-22,6.5,0.0,19.80944088044489,25,WEEKEND
23651,2020-03-22,6.5,0.0,17.213289790798818,23,WEEKEND
23652,2020-03-22,6.5,0.0,18.726581324995728,24,WEEKEND
23653,2020-03-22,6.5,0.0,20.09467406722909,26,WEEKEND
23654,2020-03-22,6.5,0.0,17.850538614287768,23,WEEKEND
23655,2020-03-22,6.5,0.0,17.176664732345973,23,WEEKEND
23656,2020-03-22,6.5,0.0,17.937289940367496,23,WEEKEND
23657,2020-03-22,6.5,0.0,19.524399531811035,25,WEEKEND
23658,2020-03-22,6.5,0.0,18.633514406580183,24,WEEKEND
23659,2020-03-22,6.5,0.0,17.668742108997574,23,WEEKEND
23660,2020-03-22,6.5,0.0,17.64125136199634,23,WEEKEND
23661,2020-03-22,6.5,0.0,18.55793617657403,24,WEEKEND
23662,2020-03-22,6.5,0.0,19.66267705689455,25,WEEKEND
23663,2020-03-22,6.5,0.0,17.301197650177038,23,WEEKEND
23664,2020-03-22,6.5,0.0,18.090347612237135,24,WEEKEND
23665,2020-03-22,6.5,0.0,17.744057865301688,23,WEEKEND
23666,2020-03-22,6.5,0.0,19.224242203635868,25,WEEKEND
23667,2020-03-22,6.5,0.0,18.50246153671006,24,WEEKEND
23668,2020-03-22,6.5,0.0,17.21695525667233,23,WEEKEND
23669,2020-03-22,6.5,0.0,19.64245935431622,25,WEEKEND
23670,2020-03-22,6.5,0.0,18.780240859379443,24,WEEKEND
23671,2020-03-22,6.5,0.0,19.373967547181316,25,WEEKEND
23672,2020-03-22,6.5,0.0,18.02640710954828,24,WEEKEND
23673,2020-03-22,6.5,0.0,17.787205560621054,23,WEEKEND
23674,2020-03-22,6.5,0.0,19.48815278853796,25,WEEKEND
23675,2020-03-22,6.5,0.0,17.652849280629106,23,WEEKEND
23676,2020-03-22,6.5,0.0,17.334993273679487,23,WEEKEND
